lat,lon,neutron_count
-57,-166,150.17592
-57,-165,155.79404
-57,-164,155.76234
-57,-163,155.54051
-57,-162,158.8843
-57,-161,153.90959
-57,-160,152.20749
-57,-159,158.73624
-57,-158,154.28893
-57,-157,151.74379
-57,-156,153.68507
-57,-155,152.94322
-57,-154,151.6179
-57,-153,151.45926
-57,-152,149.40915
-57,-151,153.193
-57,-150,148.58812
-57,-149,152.12212
-57,-148,155.82527
-57,-147,152.82796
-57,-146,157.81339
-57,-145,157.45653
-57,-144,155.84087
-57,-143,156.24515
-57,-142,155.23196
-57,-141,154.1634
-57,-140,152.75708
-57,-139,153.28125
-57,-138,153.2789
-57,-137,157.16762
-57,-136,159.75351
-57,-135,160.75745
-57,-134,157.74547
-57,-133,155.8255
-57,-132,155.96857
-57,-131,157.7468
-57,-130,154.48918
-57,-129,152.10924
-57,-128,156.57863
-57,-127,151.88065
-57,-126,155.9509
-57,-125,163.05525
-57,-124,161.67424
-57,-123,156.68752
-57,-122,157.90024
-57,-121,166.41129
-57,-120,155.57384
-57,-119,157.38144
-57,-118,160.60925
-57,-117,155.21379
-57,-116,161.56845
-57,-115,163.59456
-57,-114,158.29076
-57,-113,160.31339
-57,-112,159.55798
-57,-111,160.28069
-57,-110,155.82028
-57,-109,153.70601
-57,-108,152.91963
-57,-107,153.84496
-57,-106,154.80649
-57,-105,162.66484
-57,-104,158.55545
-57,-103,163.76332
-57,-102,159.77155
-57,-101,161.42052
-57,-100,153.94313
-57,-99,155.96994
-57,-98,159.61848
-57,-97,154.00896
-57,-96,156.38412
-57,-95,155.55977
-57,-94,156.16031
-57,-93,153.09511
-57,-92,155.46115
-57,-91,159.95341
-57,-90,158.62473
-57,-89,156.31366
-57,-88,155.39493
-57,-87,162.61987
-57,-86,155.40248
-57,-85,159.2014
-57,-84,156.29047
-57,-83,159.10341
-57,-82,157.50134
-57,-81,155.17393
-57,-80,152.27698
-57,-79,156.61766
-57,-78,157.07251
-57,-77,156.85497
-57,-76,159.83249
-57,-75,155.42204
-57,-74,157.31993
-57,-73,160.67946
-57,-72,163.63396
-57,-71,157.82172
-57,-70,153.96353
-57,-69,157.74167
-57,-68,156.89426
-57,-67,157.40346
-57,-66,158.7226
-57,-65,156.448
-57,-64,156.674
-57,-63,154.59865
-57,-62,159.94334
-57,-61,155.22838
-57,-60,158.71248
-57,-59,158.35365
-57,-58,158.99843
-57,-57,159.2105
-57,-56,153.94897
-57,-55,161.48672
-57,-54,159.62415
-57,-53,159.73637
-57,-52,153.81343
-57,-51,161.30527
-57,-50,159.89429
-57,-49,162.84547
-57,-48,156.9542
-57,-47,160.2404
-57,-46,161.62787
-57,-45,160.44072
-57,-44,162.07106
-57,-43,159.36317
-57,-42,160.23758
-57,-41,159.20813
-57,-40,158.59993
-57,-39,159.80421
-57,-38,158.66187
-57,-37,161.08301
-57,-36,160.50128
-57,-35,157.4053
-57,-34,151.89276
-57,-33,152.87141
-57,-32,158.00244
-57,-31,157.52736
-57,-30,155.44113
-57,-29,164.07175
-57,-28,162.49373
-57,-27,156.56337
-57,-26,154.5926
-57,-25,160.64
-57,-24,160.31837
-57,-23,154.78522
-57,-22,157.82039
-57,-21,159.4234
-57,-20,161.56697
-57,-19,165.14919
-57,-18,162.04326
-57,-17,163.49435
-57,-16,164.21399
-57,-15,163.44804
-57,-14,161.15468
-57,-13,158.38477
-57,-12,160.32318
-57,-11,164.0362
-57,-10,167.54117
-57,-9,159.34041
-57,-8,156.70238
-57,-7,159.65671
-57,-6,162.02919
-57,-5,159.805
-57,-4,162.09605
-57,-3,158.4917
-57,-2,164.9618
-57,-1,161.19217
-57,0,162.56477
-57,1,161.81938
-57,2,161.11984
-57,3,158.6
-57,4,157.74817
-57,5,159.56839
-57,6,161.26959
-57,7,157.85007
-57,8,159.48349
-57,9,154.63918
-57,10,161.436
-57,11,158.5856
-57,12,157.20045
-57,13,159.9534
-57,14,155.18655
-57,15,155.53305
-57,16,153.93904
-57,17,158.82404
-57,18,155.67319
-57,19,156.41434
-57,20,153.05302
-57,21,158.26038
-57,22,154.8711
-57,23,158.27222
-57,24,157.90768
-57,25,154.96306
-57,26,155.7072
-57,27,157.65492
-57,28,153.74377
-57,29,155.89122
-57,30,153.58109
-57,31,152.24269
-57,32,160.45091
-57,33,158.11256
-57,34,154.08298
-57,35,152.77641
-57,36,156.31688
-57,37,157.50876
-57,38,156.13171
-57,39,158.07768
-57,40,162.3339
-57,41,157.0645
-57,42,158.6174
-57,43,155.5733
-57,44,154.48262
-57,45,156.20737
-57,46,156.02393
-57,47,154.2236
-57,48,155.30458
-57,49,155.72534
-57,50,156.09789
-57,51,155.90277
-57,52,156.30608
-57,53,155.46227
-57,54,154.37117
-57,55,155.91661
-57,56,157.24774
-57,57,154.8168
-57,58,156.54353
-57,59,155.34676
-57,60,161.07462
-57,61,155.77525
-57,62,154.18341
-57,63,160.31218
-57,64,157.19106
-57,65,153.9708
-57,66,154.92853
-57,67,156.21274
-57,68,158.314
-57,69,156.21753
-57,70,151.08682
-57,71,156.54413
-57,72,157.35558
-57,73,153.52405
-57,74,155.09438
-57,75,158.30544
-57,76,158.0539
-57,77,155.53836
-57,78,158.15369
-57,79,154.8349
-57,80,156.33449
-57,81,154.64992
-57,82,155.00073
-57,83,157.23074
-57,84,160.11234
-57,85,155.4691
-57,86,158.68202
-57,87,154.9916
-57,88,155.68658
-57,89,157.80795
-57,90,152.34962
-57,91,157.12328
-57,92,154.44131
-57,93,151.29382
-57,94,158.81793
-57,95,155.09229
-57,96,151.73041
-57,97,155.28113
-57,98,154.35321
-57,99,149.84178
-57,100,153.86707
-57,101,155.3679
-57,102,156.52255
-57,103,157.17209
-57,104,158.40091
-57,105,152.77545
-57,106,157.3326
-57,107,156.80397
-57,108,153.87138
-57,109,158.54666
-57,110,156.4933
-57,111,160.61163
-57,112,153.04291
-57,113,151.15656
-57,114,157.67572
-57,115,154.17555
-57,116,160.59148
-57,117,156.36073
-57,118,165.65373
-57,119,159.70847
-57,120,157.84459
-57,121,157.39905
-57,122,155.92354
-57,123,155.39447
-57,124,156.4992
-57,125,154.76135
-57,126,156.2527
-57,127,156.3114
-57,128,155.69987
-57,129,152.5534
-57,130,155.08992
-57,131,152.35411
-57,132,159.41042
-57,133,155.0649
-57,134,155.44469
-57,135,155.39095
-57,136,156.00648
-57,137,157.42146
-57,138,151.30829
-57,139,154.74672
-57,140,152.48679
-57,141,157.53159
-57,142,158.24219
-57,143,158.09076
-57,144,160.34196
-57,145,149.07281
-57,146,158.10469
-57,147,157.00453
-57,148,157.0457
-57,149,154.68651
-57,150,157.59235
-57,151,151.53476
-57,152,148.0731
-57,153,151.90468
-57,154,150.05025
-57,155,154.04295
-57,156,155.67967
-57,157,153.63411
-57,158,152.21873
-57,159,149.37885
-57,160,154.7532
-57,161,157.29173
-57,162,155.8019
-57,163,155.49931
-57,164,156.58226
-57,165,148.02524
-57,166,154.90459
-57,167,150.69905
-57,168,158.48038
-57,169,148.23526
-57,170,152.46037
-57,171,149.61076
-57,172,154.7651
-57,173,149.78445
-57,174,151.32031
-57,175,156.99818
-57,176,155.90305
-57,177,157.81143
-57,178,155.74756
-57,179,156.9875
-57,180,149.37694
-56,-180,156.05667
-56,-179,153.44164
-56,-178,151.88232
-56,-177,153.48553
-56,-176,151.76651
-56,-175,158.49808
-56,-174,152.48334
-56,-173,154.77008
-56,-172,158.69345
-56,-171,155.78902
-56,-170,154.67184
-56,-169,150.68846
-56,-168,152.27179
-56,-167,153.03836
-56,-166,152.66081
-56,-165,154.97269
-56,-164,152.66656
-56,-163,155.49834
-56,-162,154.38652
-56,-161,154.22943
-56,-160,150.54074
-56,-159,155.02194
-56,-158,150.1758
-56,-157,153.20267
-56,-156,147.95168
-56,-155,150.8284
-56,-154,155.67412
-56,-153,150.44801
-56,-152,151.8441
-56,-151,156.45976
-56,-150,158.5791
-56,-149,151.41699
-56,-148,154.42638
-56,-147,157.06468
-56,-146,155.85799
-56,-145,156.7392
-56,-144,157.9796
-56,-143,152.6274
-56,-142,152.40276
-56,-141,148.93019
-56,-140,156.61697
-56,-139,154.49275
-56,-138,153.74437
-56,-137,157.13731
-56,-136,149.95203
-56,-135,154.4027
-56,-134,150.49576
-56,-133,156.05864
-56,-132,153.60205
-56,-131,158.2651
-56,-130,161.72382
-56,-129,156.7359
-56,-128,164.65134
-56,-127,154.4912
-56,-126,161.55414
-56,-125,152.0909
-56,-124,153.18289
-56,-123,156.28395
-56,-122,153.05826
-56,-121,158.44833
-56,-120,157.17854
-56,-119,154.06241
-56,-118,152.30661
-56,-117,154.74658
-56,-116,159.08794
-56,-115,160.09225
-56,-114,157.87645
-56,-113,159.99658
-56,-112,158.48996
-56,-111,153.23344
-56,-110,155.74457
-56,-109,156.77765
-56,-108,160.58098
-56,-107,152.27763
-56,-106,154.99405
-56,-105,154.91716
-56,-104,158.63391
-56,-103,156.44801
-56,-102,160.13289
-56,-101,156.61577
-56,-100,160.38582
-56,-99,155.10391
-56,-98,156.3924
-56,-97,157.60649
-56,-96,156.39326
-56,-95,157.26353
-56,-94,157.40535
-56,-93,158.18205
-56,-92,154.90623
-56,-91,161.46368
-56,-90,156.6558
-56,-89,156.31883
-56,-88,151.99648
-56,-87,159.7944
-56,-86,158.17429
-56,-85,158.59361
-56,-84,156.81786
-56,-83,158.1448
-56,-82,161.84303
-56,-81,150.01268
-56,-80,153.73987
-56,-79,155.27654
-56,-78,158.18312
-56,-77,154.53539
-56,-76,160.4707
-56,-75,161.32968
-56,-74,159.19794
-56,-73,157.6868
-56,-72,158.69109
-56,-71,156.27039
-56,-70,161.75435
-56,-69,154.44215
-56,-68,160.23245
-56,-67,156.71939
-56,-66,156.63641
-56,-65,154.1456
-56,-64,157.30101
-56,-63,158.03746
-56,-62,153.70766
-56,-61,158.97563
-56,-60,158.43536
-56,-59,156.83548
-56,-58,159.67229
-56,-57,158.32167
-56,-56,156.88533
-56,-55,156.49127
-56,-54,160.29564
-56,-53,158.25557
-56,-52,160.59477
-56,-51,159.6063
-56,-50,158.31812
-56,-49,157.91641
-56,-48,158.52676
-56,-47,159.10193
-56,-46,158.42018
-56,-45,158.45619
-56,-44,160.69995
-56,-43,157.93251
-56,-42,157.93575
-56,-41,158.36078
-56,-40,158.91252
-56,-39,159.76155
-56,-38,160.37875
-56,-37,156.03775
-56,-36,152.50046
-56,-35,160.37706
-56,-34,155.58978
-56,-33,153.61342
-56,-32,155.75288
-56,-31,158.32146
-56,-30,158.27992
-56,-29,159.98141
-56,-28,161.69351
-56,-27,155.35406
-56,-26,156.10832
-56,-25,163.24281
-56,-24,160.80869
-56,-23,157.80995
-56,-22,157.95102
-56,-21,159.11789
-56,-20,157.2623
-56,-19,159.62286
-56,-18,162.96024
-56,-17,164.69286
-56,-16,161.94847
-56,-15,158.69965
-56,-14,163.14894
-56,-13,163.6161
-56,-12,164.16011
-56,-11,160.55014
-56,-10,158.40239
-56,-9,158.32852
-56,-8,159.00024
-56,-7,156.80931
-56,-6,159.78662
-56,-5,161.22055
-56,-4,160.16641
-56,-3,159.43178
-56,-2,159.2357
-56,-1,164.19133
-56,0,159.56003
-56,1,164.9117
-56,2,159.548
-56,3,154.85628
-56,4,158.76901
-56,5,160.52301
-56,6,158.215
-56,7,159.51996
-56,8,162.04945
-56,9,161.4907
-56,10,160.13481
-56,11,159.91928
-56,12,151.71887
-56,13,159.67653
-56,14,156.07591
-56,15,159.3935
-56,16,156.02638
-56,17,155.7667
-56,18,156.16595
-56,19,155.80124
-56,20,154.56157
-56,21,157.38914
-56,22,152.84885
-56,23,150.42296
-56,24,153.51147
-56,25,159.76509
-56,26,153.44804
-56,27,151.53873
-56,28,152.96533
-56,29,151.89023
-56,30,155.109
-56,31,155.21332
-56,32,156.41714
-56,33,156.62015
-56,34,153.7216
-56,35,156.986
-56,36,155.95367
-56,37,154.5022
-56,38,159.31532
-56,39,150.80957
-56,40,155.15239
-56,41,161.07736
-56,42,161.69933
-56,43,156.59314
-56,44,163.60693
-56,45,160.85332
-56,46,159.19624
-56,47,156.41156
-56,48,153.76942
-56,49,156.62828
-56,50,156.19164
-56,51,157.73276
-56,52,155.5324
-56,53,153.81754
-56,54,159.36879
-56,55,157.17085
-56,56,159.94218
-56,57,157.82082
-56,58,160.98528
-56,59,154.64128
-56,60,155.76294
-56,61,155.08958
-56,62,155.32774
-56,63,158.27106
-56,64,152.76291
-56,65,157.78499
-56,66,151.48184
-56,67,160.41885
-56,68,154.60754
-56,69,151.42865
-56,70,157.74489
-56,71,157.68018
-56,72,159.39305
-56,73,155.18861
-56,74,158.58475
-56,75,151.32402
-56,76,156.18996
-56,77,152.87831
-56,78,155.3623
-56,79,154.58076
-56,80,153.17896
-56,81,157.95656
-56,82,155.684
-56,83,157.83267
-56,84,156.87698
-56,85,151.06122
-56,86,155.92294
-56,87,151.73152
-56,88,155.76222
-56,89,158.7956
-56,90,159.57564
-56,91,158.2532
-56,92,155.95273
-56,93,155.30705
-56,94,158.42273
-56,95,158.40666
-56,96,156.75348
-56,97,150.82869
-56,98,153.19029
-56,99,155.57014
-56,100,153.6062
-56,101,154.78418
-56,102,154.98926
-56,103,156.79564
-56,104,154.98564
-56,105,155.79347
-56,106,158.75829
-56,107,150.82033
-56,108,152.49445
-56,109,152.91776
-56,110,155.77939
-56,111,158.0635
-56,112,157.55165
-56,113,156.7722
-56,114,158.63393
-56,115,154.3969
-56,116,154.9009
-56,117,155.01373
-56,118,155.1167
-56,119,156.19199
-56,120,158.7387
-56,121,156.52441
-56,122,152.7451
-56,123,154.77856
-56,124,151.2683
-56,125,153.22237
-56,126,150.17177
-56,127,157.06082
-56,128,156.81491
-56,129,160.24991
-56,130,157.38696
-56,131,155.8364
-56,132,149.5287
-56,133,149.633
-56,134,155.8424
-56,135,155.24239
-56,136,160.8681
-56,137,151.91821
-56,138,152.73662
-56,139,158.13356
-56,140,160.02586
-56,141,156.85063
-56,142,154.4448
-56,143,153.10808
-56,144,160.96118
-56,145,158.65482
-56,146,156.44058
-56,147,156.08762
-56,148,152.80043
-56,149,154.34088
-56,150,151.62984
-56,151,154.91367
-56,152,151.91205
-56,153,151.81737
-56,154,153.09277
-56,155,153.60315
-56,156,152.95586
-56,157,156.48305
-56,158,158.09502
-56,159,155.15833
-56,160,154.40791
-56,161,154.05525
-56,162,155.27382
-56,163,154.75633
-56,164,151.45535
-56,165,151.88148
-56,166,155.17796
-56,167,151.84326
-56,168,157.20944
-56,169,151.56703
-56,170,151.32436
-56,171,155.53134
-56,172,152.97621
-56,173,151.44489
-56,174,152.79219
-56,175,153.78452
-56,176,156.5352
-56,177,150.2871
-56,178,153.39209
-56,179,156.30597
-56,180,154.02277
-55,-180,157.6089
-55,-179,156.29004
-55,-178,158.56322
-55,-177,160.3483
-55,-176,151.85793
-55,-175,156.45357
-55,-174,155.81746
-55,-173,149.80234
-55,-172,155.80951
-55,-171,157.35234
-55,-170,152.57475
-55,-169,154.74976
-55,-168,157.66185
-55,-167,157.70265
-55,-166,150.41896
-55,-165,159.93646
-55,-164,154.12093
-55,-163,158.07506
-55,-162,153.23741
-55,-161,158.4968
-55,-160,151.85106
-55,-159,153.05159
-55,-158,157.22801
-55,-157,152.87062
-55,-156,153.88232
-55,-155,153.84087
-55,-154,153.10106
-55,-153,158.56067
-55,-152,150.38547
-55,-151,154.53564
-55,-150,154.63054
-55,-149,154.64006
-55,-148,154.11998
-55,-147,153.19795
-55,-146,149.43347
-55,-145,150.52406
-55,-144,157.53278
-55,-143,150.22363
-55,-142,156.44978
-55,-141,154.66429
-55,-140,155.78271
-55,-139,154.02922
-55,-138,158.2694
-55,-137,161.01616
-55,-136,157.67592
-55,-135,154.36101
-55,-134,156.88768
-55,-133,156.84238
-55,-132,154.17606
-55,-131,155.89915
-55,-130,158.79665
-55,-129,152.7036
-55,-128,151.99524
-55,-127,154.6917
-55,-126,159.35991
-55,-125,159.3908
-55,-124,155.93092
-55,-123,158.2079
-55,-122,153.75914
-55,-121,159.11092
-55,-120,156.26468
-55,-119,151.76268
-55,-118,158.08961
-55,-117,156.41747
-55,-116,165.90161
-55,-115,163.86206
-55,-114,156.48769
-55,-113,162.05966
-55,-112,159.60152
-55,-111,157.44148
-55,-110,154.61208
-55,-109,154.93604
-55,-108,159.88536
-55,-107,150.79346
-55,-106,159.29543
-55,-105,152.40651
-55,-104,158.86047
-55,-103,154.03603
-55,-102,159.43246
-55,-101,156.36955
-55,-100,159.12648
-55,-99,155.98154
-55,-98,156.36263
-55,-97,155.12312
-55,-96,153.96951
-55,-95,156.80478
-55,-94,157.82826
-55,-93,153.53134
-55,-92,155.9965
-55,-91,156.70758
-55,-90,158.53305
-55,-89,154.04108
-55,-88,159.31819
-55,-87,158.11238
-55,-86,158.51094
-55,-85,160.60191
-55,-84,160.53781
-55,-83,156.49208
-55,-82,160.32883
-55,-81,160.92111
-55,-80,160.60107
-55,-79,156.8816
-55,-78,155.5663
-55,-77,157.27142
-55,-76,153.93881
-55,-75,162.17432
-55,-74,159.71242
-55,-73,156.06516
-55,-72,157.15756
-55,-71,157.26575
-55,-70,154.82085
-55,-69,157.71443
-55,-68,161.48482
-55,-67,156.0513
-55,-66,157.66666
-55,-65,157.98827
-55,-64,157.0571
-55,-63,157.30428
-55,-62,153.79068
-55,-61,158.15475
-55,-60,153.28986
-55,-59,156.79138
-55,-58,156.70184
-55,-57,153.114
-55,-56,159.32047
-55,-55,154.6932
-55,-54,157.11935
-55,-53,159.5562
-55,-52,157.73561
-55,-51,157.56354
-55,-50,156.27275
-55,-49,157.96266
-55,-48,158.58824
-55,-47,158.35957
-55,-46,157.37895
-55,-45,155.86375
-55,-44,158.7983
-55,-43,158.4859
-55,-42,156.56285
-55,-41,155.2979
-55,-40,153.06573
-55,-39,160.21684
-55,-38,155.60724
-55,-37,154.70255
-55,-36,155.49153
-55,-35,155.74834
-55,-34,156.82751
-55,-33,157.42784
-55,-32,159.52667
-55,-31,156.33133
-55,-30,157.31091
-55,-29,156.98222
-55,-28,157.69435
-55,-27,164.1511
-55,-26,157.85297
-55,-25,160.84772
-55,-24,161.36378
-55,-23,158.78539
-55,-22,159.66467
-55,-21,161.05212
-55,-20,164.93747
-55,-19,160.07231
-55,-18,163.32335
-55,-17,158.00366
-55,-16,163.58755
-55,-15,161.73729
-55,-14,159.64938
-55,-13,157.68623
-55,-12,158.82399
-55,-11,154.54567
-55,-10,161.2505
-55,-9,159.26205
-55,-8,158.03987
-55,-7,163.14474
-55,-6,161.92572
-55,-5,159.11105
-55,-4,159.16418
-55,-3,160.84698
-55,-2,162.17018
-55,-1,162.22203
-55,0,162.32007
-55,1,161.14006
-55,2,159.03693
-55,3,161.70058
-55,4,160.03644
-55,5,159.90791
-55,6,162.19669
-55,7,163.41005
-55,8,161.03018
-55,9,159.25015
-55,10,157.91624
-55,11,154.58365
-55,12,161.39993
-55,13,153.90184
-55,14,158.58003
-55,15,159.56091
-55,16,159.47694
-55,17,155.84155
-55,18,159.54344
-55,19,158.30032
-55,20,156.3197
-55,21,155.7897
-55,22,152.85211
-55,23,155.82205
-55,24,154.60675
-55,25,152.05273
-55,26,156.37906
-55,27,152.93489
-55,28,152.403
-55,29,153.81778
-55,30,157.34196
-55,31,159.41844
-55,32,160.86018
-55,33,160.15378
-55,34,160.29099
-55,35,155.69312
-55,36,149.84854
-55,37,157.45818
-55,38,158.02144
-55,39,157.5467
-55,40,157.73553
-55,41,158.87396
-55,42,160.58043
-55,43,162.60344
-55,44,160.12424
-55,45,157.4387
-55,46,153.1026
-55,47,154.39209
-55,48,157.55789
-55,49,157.25032
-55,50,157.01115
-55,51,156.49466
-55,52,164.15851
-55,53,153.4336
-55,54,155.46921
-55,55,156.83035
-55,56,160.47896
-55,57,154.50998
-55,58,156.56155
-55,59,154.29236
-55,60,154.41693
-55,61,159.91882
-55,62,156.9284
-55,63,161.43044
-55,64,152.96747
-55,65,155.20222
-55,66,153.29834
-55,67,156.8056
-55,68,154.98193
-55,69,154.04996
-55,70,157.05411
-55,71,154.48291
-55,72,161.8384
-55,73,155.0203
-55,74,158.76816
-55,75,155.63268
-55,76,153.62898
-55,77,157.47212
-55,78,153.78334
-55,79,155.6072
-55,80,158.68878
-55,81,157.32365
-55,82,157.70262
-55,83,159.24498
-55,84,149.87857
-55,85,156.25873
-55,86,155.10349
-55,87,160.37843
-55,88,155.16508
-55,89,154.80896
-55,90,161.61427
-55,91,157.24564
-55,92,156.28453
-55,93,153.44786
-55,94,157.75174
-55,95,156.13272
-55,96,157.79845
-55,97,152.5093
-55,98,156.40091
-55,99,153.48325
-55,100,151.38028
-55,101,154.59183
-55,102,154.4569
-55,103,153.56688
-55,104,157.03291
-55,105,152.66887
-55,106,156.93256
-55,107,154.21806
-55,108,152.31346
-55,109,155.09633
-55,110,156.93591
-55,111,158.6613
-55,112,157.16832
-55,113,159.40607
-55,114,164.46127
-55,115,159.11798
-55,116,158.44894
-55,117,154.6494
-55,118,154.97171
-55,119,154.34395
-55,120,158.0842
-55,121,158.34633
-55,122,156.33127
-55,123,160.56021
-55,124,153.94489
-55,125,155.37236
-55,126,152.58037
-55,127,152.76372
-55,128,157.77635
-55,129,151.01349
-55,130,155.86879
-55,131,154.29106
-55,132,155.71283
-55,133,152.37164
-55,134,152.49402
-55,135,157.17029
-55,136,152.82176
-55,137,153.54381
-55,138,154.64058
-55,139,151.67433
-55,140,162.21101
-55,141,158.92719
-55,142,160.09627
-55,143,151.01355
-55,144,151.263
-55,145,158.57185
-55,146,151.95563
-55,147,154.30289
-55,148,154.16086
-55,149,152.47481
-55,150,157.42873
-55,151,153.19217
-55,152,152.64752
-55,153,152.61621
-55,154,149.32706
-55,155,151.79669
-55,156,150.66757
-55,157,156.55258
-55,158,158.72072
-55,159,155.9463
-55,160,154.89612
-55,161,159.01567
-55,162,153.91255
-55,163,153.59561
-55,164,151.44171
-55,165,152.10803
-55,166,157.3832
-55,167,156.48923
-55,168,153.30154
-55,169,152.0115
-55,170,150.0017
-55,171,152.99547
-55,172,156.51492
-55,173,148.7732
-55,174,156.69041
-55,175,159.66696
-55,176,156.99525
-55,177,157.38518
-55,178,153.36206
-55,179,154.27681
-55,180,154.39836
-54,-180,157.50626
-54,-179,154.25842
-54,-178,157.6763
-54,-177,155.62526
-54,-176,152.53377
-54,-175,151.95392
-54,-174,153.41525
-54,-173,154.94135
-54,-172,152.91013
-54,-171,158.41591
-54,-170,158.00357
-54,-169,159.91724
-54,-168,153.99416
-54,-167,156.27605
-54,-166,155.904
-54,-165,152.2908
-54,-164,152.43822
-54,-163,154.04138
-54,-162,153.09438
-54,-161,153.09926
-54,-160,152.67784
-54,-159,158.38603
-54,-158,153.66684
-54,-157,148.56097
-54,-156,154.81589
-54,-155,151.06415
-54,-154,155.73703
-54,-153,155.95038
-54,-152,157.05368
-54,-151,155.9798
-54,-150,155.01036
-54,-149,152.99965
-54,-148,151.65886
-54,-147,152.25291
-54,-146,152.25418
-54,-145,158.17465
-54,-144,151.01372
-54,-143,155.66148
-54,-142,155.16322
-54,-141,152.12398
-54,-140,149.76982
-54,-139,152.86307
-54,-138,157.83417
-54,-137,153.87315
-54,-136,155.29892
-54,-135,154.27219
-54,-134,158.35873
-54,-133,156.17491
-54,-132,157.72757
-54,-131,162.19669
-54,-130,154.70575
-54,-129,152.72688
-54,-128,158.5997
-54,-127,152.58134
-54,-126,158.66383
-54,-125,155.57683
-54,-124,158.35022
-54,-123,156.62155
-54,-122,162.26312
-54,-121,158.90498
-54,-120,160.298
-54,-119,161.49536
-54,-118,152.25972
-54,-117,160.52718
-54,-116,151.70975
-54,-115,164.4162
-54,-114,162.4168
-54,-113,157.8439
-54,-112,156.4741
-54,-111,157.91939
-54,-110,150.7708
-54,-109,158.86823
-54,-108,153.89867
-54,-107,157.6864
-54,-106,163.86488
-54,-105,157.74133
-54,-104,159.1168
-54,-103,162.08972
-54,-102,161.79065
-54,-101,159.09468
-54,-100,159.61128
-54,-99,159.64221
-54,-98,156.51408
-54,-97,150.44977
-54,-96,154.37772
-54,-95,156.97084
-54,-94,156.84653
-54,-93,156.26427
-54,-92,159.30235
-54,-91,157.81483
-54,-90,153.6033
-54,-89,155.81819
-54,-88,155.84204
-54,-87,162.12729
-54,-86,157.61813
-54,-85,157.1872
-54,-84,160.6985
-54,-83,152.91263
-54,-82,156.45853
-54,-81,153.52202
-54,-80,155.2421
-54,-79,156.12735
-54,-78,153.54938
-54,-77,156.49342
-54,-76,157.90244
-54,-75,155.97557
-54,-74,158.8661
-54,-73,155.70169
-54,-72,155.84384
-54,-71,157.32768
-54,-70,151.72495
-54,-69,152.22491
-54,-68,157.27635
-54,-67,158.20665
-54,-66,159.70602
-54,-65,158.93822
-54,-64,161.02182
-54,-63,155.65913
-54,-62,157.82971
-54,-61,152.7515
-54,-60,152.31621
-54,-59,155.18567
-54,-58,155.73708
-54,-57,157.1382
-54,-56,156.0536
-54,-55,152.7542
-54,-54,157.06158
-54,-53,157.65912
-54,-52,154.13336
-54,-51,158.00272
-54,-50,159.2029
-54,-49,157.06168
-54,-48,155.88193
-54,-47,158.26517
-54,-46,154.9016
-54,-45,161.3699
-54,-44,156.48141
-54,-43,159.22171
-54,-42,153.95287
-54,-41,156.85567
-54,-40,160.03177
-54,-39,153.72112
-54,-38,157.04147
-54,-37,159.8508
-54,-36,160.15503
-54,-35,156.12965
-54,-34,157.56514
-54,-33,155.52496
-54,-32,161.2397
-54,-31,161.38522
-54,-30,156.16368
-54,-29,157.23799
-54,-28,157.29512
-54,-27,159.01247
-54,-26,160.72304
-54,-25,155.21758
-54,-24,158.6486
-54,-23,161.61014
-54,-22,158.10391
-54,-21,159.29707
-54,-20,157.66904
-54,-19,163.30646
-54,-18,161.3168
-54,-17,161.06287
-54,-16,160.29742
-54,-15,159.32602
-54,-14,160.42778
-54,-13,158.01054
-54,-12,154.50378
-54,-11,161.60489
-54,-10,160.77156
-54,-9,154.13078
-54,-8,161.1199
-54,-7,159.66154
-54,-6,159.4807
-54,-5,160.06741
-54,-4,157.83899
-54,-3,155.64085
-54,-2,159.23201
-54,-1,160.79564
-54,0,164.60191
-54,1,161.50946
-54,2,156.83972
-54,3,158.52985
-54,4,156.46745
-54,5,160.04276
-54,6,165.4033
-54,7,163.07126
-54,8,156.28183
-54,9,158.86719
-54,10,158.37465
-54,11,159.58119
-54,12,155.87878
-54,13,160.14456
-54,14,158.7236
-54,15,156.60909
-54,16,157.0602
-54,17,158.25581
-54,18,158.09651
-54,19,156.11363
-54,20,161.81975
-54,21,156.34363
-54,22,158.81429
-54,23,154.60321
-54,24,157.18492
-54,25,156.7467
-54,26,152.10274
-54,27,153.61333
-54,28,154.64209
-54,29,156.66838
-54,30,156.26442
-54,31,156.90065
-54,32,154.34256
-54,33,159.9693
-54,34,155.07954
-54,35,158.2109
-54,36,154.2193
-54,37,155.03206
-54,38,160.05028
-54,39,161.7058
-54,40,161.23045
-54,41,158.78465
-54,42,154.35611
-54,43,158.95708
-54,44,157.84923
-54,45,154.78151
-54,46,161.19608
-54,47,162.661
-54,48,153.30174
-54,49,157.36089
-54,50,154.49
-54,51,157.78816
-54,52,156.57741
-54,53,154.27074
-54,54,160.26527
-54,55,156.62474
-54,56,152.53928
-54,57,154.77518
-54,58,155.77342
-54,59,155.8394
-54,60,157.59908
-54,61,156.32806
-54,62,160.89299
-54,63,153.6337
-54,64,152.80043
-54,65,151.94081
-54,66,155.3432
-54,67,153.82939
-54,68,159.22612
-54,69,155.3869
-54,70,157.34872
-54,71,152.82246
-54,72,155.96744
-54,73,156.11525
-54,74,156.879
-54,75,157.96553
-54,76,153.37573
-54,77,157.54147
-54,78,159.56967
-54,79,156.3578
-54,80,158.75928
