lat,lon,day_max,night_min
-80,-24,266.5418,53.0535
-80,-23,248.22,45.0837
-80,-22,244.8614,42.3137
-80,-21,244.179,43.0292
-80,-20,243.9475,36.4099
-80,-19,246.8571,41.6071
-80,-18,275.3213,52.1049
-80,-17,273.9189,59.4874
-80,-16,296.716,49.3989
-80,-15,273.3297,46.5709
-80,-14,269.2199,62.0067
-80,-13,261.5212,57.2699
-80,-12,274.7411,62.4951
-80,-11,281.9883,59.8681
-80,-10,295.9643,61.7867
-80,-9,293.5009,65.284
-80,-8,295.9227,69.7287
-80,-7,288.9334,66.5196
-80,-6,268.1742,63.6449
-80,-5,279.7728,58.5928
-80,-4,248.8899,61.1512
-80,-3,265.6285,60.2387
-80,-2,263.322,62.7779
-80,-1,259.9635,66.7909
-80,0,288.1408,53.1902
-80,1,264.4043,64.5394
-80,2,267.6022,65.1259
-80,3,266.8275,58.563
-80,4,261.7628,66.0264
-80,5,260.1549,65.9371
-80,6,260.7236,63.9689
-80,7,258.7928,51.38
-80,8,265.9835,62.0756
-80,9,278.3258,61.874
-80,10,268.0921,63.7453
-80,11,273.3142,50.2056
-80,12,265.9947,62.4707
-80,13,266.5584,56.8516
-80,14,258.8194,62.3002
-80,15,273.2292,61.5003
-80,16,258.8108,67.4105
-80,17,250.3799,63.7218
-80,18,253.9947,67.3899
-80,19,252.2804,57.6968
-80,20,250.212,61.1172
-80,21,270.5413,65.9571
-80,22,260.6821,64.0377
-80,23,308.3451,57.8638
-80,24,265.3117,52.453
-80,25,254.9812,51.9557
-80,26,256.2813,49.1904
-80,27,257.484,64.875
-80,28,255.8379,66.3419
-80,29,271.344,68.8739
-80,30,294.7828,58.7793
-80,31,270.6423,52.7432
-80,32,269.1965,54.4134
-80,33,267.1941,55.8136
-80,34,258.4481,54.78
-80,35,257.5767,50.8653
-80,36,253.7175,46.1141
-80,37,258.896,42.5282
-80,38,265.4586,46.9116
-80,39,273.3659,44.2755
-80,40,276.2575,46.8018
-80,41,265.9399,40.599
-80,42,244.4335,40.7005
-80,43,242.7762,42.0581
-80,44,257.7115,43.6884
-80,45,248.1165,41.3164
-80,46,276.6271,40.7766
-80,47,285.312,45.5856
-80,48,283.0054,53.8064
-80,49,270.7912,39.2634
-80,50,255.7856,49.9458
-80,51,262.5276,61.6879
-80,52,253.4159,53.5582
-80,53,293.113,53.1393
-80,54,293.7797,64.2785
-80,55,303.6427,67.9867
-80,56,290.4385,63.9961
-80,57,316.7767,59.4227
-80,58,292.218,60.4836
-80,59,302.1649,69.4476
-80,60,298.3664,65.1582
-80,61,294.9149,60.6171
-80,62,284.5584,54.7064
-80,63,277.4044,62.9792
-80,64,268.7592,65.6418
-80,65,307.1861,61.0171
-80,66,296.0132,60.6201
-80,67,290.7961,61.7
-80,68,260.623,46.9677
-80,69,296.6657,61.3571
-80,70,271.8652,56.1592
-80,71,284.1352,64.159
-80,72,285.5853,59.2437
-80,73,284.8838,56.537
-80,74,281.0489,62.516
-80,75,271.9302,62.3113
-80,76,285.4629,63.9539
-80,77,278.6585,61.9102
-80,78,290.2658,62.7504
-80,79,278.8552,67.5865
-80,80,277.9399,67.8516
-80,81,280.6036,66.0424
-80,82,278.346,69.7367
-80,83,282.2156,71.0537
-80,84,276.8652,65.5955
-80,85,270.7875,44.0832
-80,86,276.0405,46.7284
-80,87,269.422,52.3609
-80,88,275.3597,66.6613
-80,89,279.7042,64.9423
-80,90,271.2983,59.6036
-80,91,257.5128,60.0509
-80,92,256.4461,60.8861
-80,93,275.4707,59.8111
-80,94,265.5254,55.3398
-80,95,257.0846,58.7271
-80,96,250.4648,61.3078
-80,97,248.8871,60.6407
-80,98,245.9815,58.9489
-80,99,249.8692,61.5333
-80,100,254.222,63.2164
-80,101,270.4956,62.1555
-80,102,273.5264,63.6268
-80,103,249.7923,64.4415
-80,104,248.5203,63.8285
-80,105,303.4566,60.135
-80,106,294.5928,51.4231
-80,107,290.7288,66.8865
-80,108,285.6244,64.2778
-80,109,279.2341,64.1053
-80,110,282.2489,63.56
-80,111,281.4002,63.9607
-80,112,289.5201,62.0426
-80,113,284.9439,60.1386
-80,114,286.6044,66.019
-80,115,280.1898,67.273
-80,116,285.4516,58.5302
-80,117,299.5877,62.5207
-80,118,283.7159,60.8912
-80,119,275.9696,59.421
-80,120,270.1033,47.0385
-80,121,267.4904,55.9924
-80,122,249.0232,57.0476
-80,123,271.7883,56.6185
-80,124,250.1193,53.4001
-80,125,268.7728,60.994
-80,126,270.4511,58.326
-80,127,285.5089,46.2988
-80,128,270.6017,53.148
-80,129,276.4286,46.3153
-80,130,275.9347,54.3645
-80,131,293.5897,50.8258
-80,132,302.4349,63.2341
-80,133,279.3122,49.5068
-80,134,278.4204,43.7991
-80,135,282.1924,47.4711
-80,136,284.9201,41.1457
-80,137,293.0201,38.5171
-80,138,279.2934,44.922
-80,139,274.7615,56.8746
-80,140,276.717,55.8685
-80,141,281.7924,55.4353
-80,142,262.8938,52.8505
-80,143,267.7744,58.1445
-80,144,259.3086,58.4289
-80,145,281.7641,53.1241
-80,146,246.3595,57.0811
-80,147,269.7573,61.8002
-80,148,270.1449,57.1011
-80,149,272.0388,61.3076
-80,150,262.1735,62.1228
-80,151,268.3069,63.7965
-80,152,261.6704,60.8198
-80,153,266.1395,57.5444
-80,154,275.0011,49.5814
-80,155,257.8022,54.237
-80,156,279.2707,63.692
-80,157,267.9718,56.3503
-80,158,262.0085,50.9651
-80,159,283.1236,58.706
-80,160,279.526,56.4575
-80,161,267.8195,69.2923
-80,162,262.6737,68.8984
-80,163,273.1088,69.4935
-80,164,263.3122,67.2199
-80,165,273.9354,70.1959
-80,166,275.0784,61.6833
-80,167,267.0485,62.8987
-80,168,266.3985,59.053
-80,169,265.8833,61.3103
-80,170,259.3831,67.4374
-80,171,263.2663,68.0005
-80,172,278.1365,61.4209
-80,173,263.3397,63.3938
-80,174,267.1444,64.5889
-80,175,272.3986,65.1416
-80,176,271.1355,56.0639
-80,177,256.4781,49.9902
-80,178,256.4333,57.4285
-80,179,263.3707,57.177
-80,180,263.056,59.7421
-79,-180,268.8319,53.2932
-79,-179,280.8958,61.9914
-79,-178,275.4826,60.576
-79,-177,257.0654,51.4468
-79,-176,251.1359,49.33
-79,-175,249.59,53.4427
-79,-174,249.3892,60.2632
-79,-173,252.6424,60.1234
-79,-172,250.3033,52.893
-79,-171,247.1624,60.2766
-79,-170,264.5119,61.0735
-79,-169,265.8882,53.921
-79,-168,264.4765,54.6063
-79,-167,249.0034,48.737
-79,-166,246.5961,46.7758
-79,-165,242.5924,43.3855
-79,-164,260.0522,52.8838
-79,-163,262.8019,61.6845
-79,-162,255.877,51.4616
-79,-161,256.2871,56.3445
-79,-160,273.4541,57.7347
-79,-159,265.9023,60.0701
-79,-158,293.0154,55.3322
-79,-157,284.5798,65.9291
-79,-156,282.1078,63.0867
-79,-155,279.3722,67.5095
-79,-154,285.0309,66.1392
-79,-153,277.4128,67.764
-79,-152,277.9322,65.919
-79,-151,257.0403,65.413
-79,-150,254.0357,66.664
-79,-149,262.1208,66.5451
-79,-148,264.1617,66.2591
-79,-147,289.7135,60.9684
-79,-146,279.2699,59.6422
-79,-145,268.3464,61.961
-79,-144,274.8467,55.8545
-79,-143,267.2678,59.3839
-79,-142,267.9916,55.3891
-79,-141,268.7211,64.0679
-79,-140,261.7773,55.1536
-79,-139,266.6384,64.119
-79,-138,284.4802,63.3354
-79,-137,280.9583,69.1511
-79,-136,275.0143,66.3626
-79,-135,262.446,52.6934
-79,-134,256.8531,62.0684
-79,-133,253.7917,64.2266
-79,-132,268.0163,63.4261
-79,-131,277.5207,62.7103
-79,-130,279.4181,52.3309
-79,-129,263.6766,51.3828
-79,-128,272.0017,47.0132
-79,-127,257.6066,48.8813
-79,-126,294.8065,55.5922
-79,-125,271.5785,51.8475
-79,-124,249.1099,62.5968
-79,-123,267.9461,50.6489
-79,-122,272.8331,55.5685
-79,-121,270.9493,47.7809
-79,-120,262.5936,54.3528
-79,-119,259.6856,46.6436
-79,-118,260.2793,47.3372
-79,-117,257.4221,43.3106
-79,-116,244.9251,40.9331
-79,-115,262.9142,46.2801
-79,-114,254.5112,52.2965
-79,-113,250.3767,52.6249
-79,-112,247.3603,48.1613
-79,-111,264.6631,55.9048
-79,-110,260.6015,50.4958
-79,-109,270.3736,50.6063
-79,-108,278.5338,44.8851
-79,-107,293.2726,41.6954
-79,-106,254.619,42.089
-79,-105,239.6892,45.7723
-79,-104,273.6046,58.9981
-79,-103,291.3113,54.8858
-79,-102,277.2731,46.9522
-79,-101,249.5676,60.0532
-79,-100,282.6583,58.2751
-79,-99,251.4351,49.9167
-79,-98,278.0321,55.4314
-79,-97,250.083,50.2726
-79,-96,288.2454,53.7863
-79,-95,290.0772,48.9212
-79,-94,278.0319,52.9527
-79,-93,305.5229,57.266
-79,-92,255.4039,60.4981
-79,-91,257.1214,60.9269
-79,-90,269.4586,56.803
-79,-89,268.9222,61.4906
-79,-88,304.6073,59.9714
-79,-87,313.4936,67.2846
-79,-86,283.4567,65.4404
-79,-85,267.8884,66.0405
-79,-84,262.6583,66.9422
-79,-83,254.602,65.3163
-79,-82,254.062,65.2691
-79,-81,252.5692,64.7865
-79,-80,252.6364,52.9861
-79,-79,270.6537,58.7556
-79,-78,254.5755,57.9387
-79,-77,257.7601,56.8043
-79,-76,276.4035,61.0376
-79,-75,280.4297,68.0987
-79,-74,271.7846,59.6215
-79,-73,293.4949,55.6932
-79,-72,270.0619,66.5681
-79,-71,278.9486,67.7791
-79,-70,283.3116,60.7469
-79,-69,294.3992,60.4004
-79,-68,297.0422,57.0105
-79,-67,295.7835,59.9429
-79,-66,285.9875,55.1289
-79,-65,278.0778,62.0254
-79,-64,275.1107,59.6455
-79,-63,270.5979,60.6163
-79,-62,310.8319,64.513
-79,-61,278.7855,62.0902
-79,-60,295.2026,57.6296
-79,-59,288.0269,62.7658
-79,-58,282.4644,60.3221
-79,-57,274.2873,55.5243
-79,-56,284.0832,52.562
-79,-55,256.2719,54.016
-79,-54,263.0879,53.4473
-79,-53,254.4753,63.3884
-79,-52,256.0474,51.9741
-79,-51,251.9328,59.9538
-79,-50,265.4503,54.4529
-79,-49,253.3377,46.9748
-79,-48,259.912,52.2589
-79,-47,257.8533,51.4414
-79,-46,254.6896,53.4206
-79,-45,268.1391,52.1395
-79,-44,284.7625,43.0301
-79,-43,265.3373,42.7739
-79,-42,269.7096,49.4148
-79,-41,252.962,45.5735
-79,-40,252.6304,43.6507
-79,-39,287.085,49.061
-79,-38,251.0098,48.9106
-79,-37,258.236,46.0289
-79,-36,249.8589,46.8536
-79,-35,270.4329,61.3315
-79,-34,265.9813,63.173
-79,-33,272.6349,64.4359
-79,-32,295.9768,56.1064
-79,-31,312.3576,60.587
-79,-30,285.3995,61.836
-79,-29,271.4658,66.4957
-79,-28,284.7731,67.296
-79,-27,261.7036,68.0161
-79,-26,259.8147,64.9578
-79,-25,272.067,65.406
-79,-24,273.863,59.5092
-79,-23,281.3418,49.3586
-79,-22,291.7546,45.3596
-79,-21,313.0106,45.6774
-79,-20,286.8463,45.3831
-79,-19,316.5375,42.7242
-79,-18,316.1113,50.4676
-79,-17,303.612,63.9135
-79,-16,302.3094,46.8325
-79,-15,288.0705,62.7092
-79,-14,278.6361,59.9927
-79,-13,272.7962,57.3508
-79,-12,286.8947,56.0346
-79,-11,295.1397,44.1359
-79,-10,273.2615,57.5839
-79,-9,291.8633,56.6349
-79,-8,278.4454,60.6607
-79,-7,252.9148,61.2047
-79,-6,281.8429,64.6879
-79,-5,271.528,56.564
-79,-4,270.9154,64.0749
-79,-3,270.2062,64.448
-79,-2,269.804,64.164
-79,-1,268.3346,63.3948
-79,0,257.3535,65.0914
-79,1,254.7806,56.6253
-79,2,266.2689,53.6175
-79,3,261.0355,56.2744
-79,4,278.798,63.0853
-79,5,281.9159,63.5534
-79,6,290.0937,59.1872
-79,7,287.2545,56.886
-79,8,275.5716,60.4133
-79,9,287.5744,54.9096
-79,10,294.223,51.9967
-79,11,283.556,57.398
-79,12,282.7859,49.8134
-79,13,288.5769,48.296
-79,14,278.8105,61.3903
-79,15,275.856,63.3971
-79,16,269.3827,65.379
-79,17,267.1081,63.8
-79,18,269.624,64.1666
-79,19,268.4056,64.8781
-79,20,280.6187,65.0262
-79,21,286.9447,66.2019
-79,22,303.7317,66.6007
-79,23,330.0316,65.8978
-79,24,303.3017,61.1256
-79,25,303.7741,63.2229
-79,26,281.0708,62.5344
-79,27,261.72,60.353
-79,28,262.9135,62.5188
-79,29,288.9034,65.3359
-79,30,271.6465,66.9735
-79,31,270.3052,68.8172
-79,32,272.156,68.6541
-79,33,268.0065,60.8626
-79,34,272.6014,68.0682
-79,35,292.6934,69.1036
-79,36,282.0107,65.9839
-79,37,273.6017,67.4915
-79,38,275.2451,63.0372
-79,39,277.3271,66.0242
-79,40,277.4903,70.1022
-79,41,279.5118,69.1495
-79,42,293.8797,68.7632
-79,43,292.9391,65.0724
-79,44,292.8908,67.1316
-79,45,285.0838,68.4404
-79,46,273.7104,69.0793
-79,47,275.3609,63.4385
-79,48,291.4651,64.771
-79,49,284.9499,60.2144
-79,50,294.8684,65.7931
-79,51,283.7408,64.6614
-79,52,278.4594,64.0512
-79,53,296.1914,67.0739
-79,54,269.9303,67.1294
-79,55,270.2235,65.4643
-79,56,256.8612,66.3982
-79,57,260.0235,66.2721
-79,58,254.7522,66.7013
-79,59,253.3687,64.6742
-79,60,253.0423,66.7712
-79,61,257.0055,68.184
-79,62,253.2592,58.7212
-79,63,262.9262,67.89
-79,64,282.6126,63.8544
-79,65,267.0024,64.4584
-79,66,282.461,61.9123
-79,67,297.1617,66.6418
-79,68,285.7152,55.2701
-79,69,280.7805,49.0321
-79,70,272.7142,55.6425
-79,71,280.4948,59.5552
-79,72,274.631,60.1718
-79,73,276.3658,54.7976
-79,74,271.799,60.5591
-79,75,271.6807,56.9773
-79,76,272.3716,56.6291
-79,77,262.6176,59.3325
-79,78,265.0512,65.1626
-79,79,261.6168,64.301
-79,80,280.3587,62.77
-79,81,260.5855,63.5596
-79,82,275.8102,68.2095
-79,83,272.6789,68.969
-79,84,270.07,67.4475
-79,85,260.014,64.4461
-79,86,250.0828,59.4169
-79,87,254.8387,60.7036
-79,88,266.3267,64.1148
-79,89,290.5122,63.4204
-79,90,286.5924,61.0934
-79,91,265.076,59.6723
-79,92,267.869,59.7301
-79,93,249.5105,57.8808
-79,94,264.195,50.037
-79,95,266.1226,55.573
-79,96,262.2748,59.4903
-79,97,249.5494,58.1341
-79,98,250.9243,49.6641
-79,99,262.6708,53.9519
-79,100,267.4944,53.1373
-79,101,253.1501,58.3654
-79,102,257.7094,60.7779
-79,103,257.296,65.2558
-79,104,269.118,67.0827
-79,105,271.8585,62.7928
-79,106,280.2656,62.534
-79,107,267.2796,47.0378
-79,108,259.4225,43.3665
-79,109,254.3785,42.7627
-79,110,264.2006,41.2202
-79,111,273.0233,41.1704
-79,112,257.7646,47.866
-79,113,257.8407,46.7505
-79,114,249.2833,48.5067
-79,115,268.6413,56.6029
-79,116,260.9662,52.0556
-79,117,290.3744,57.5321
-79,118,279.4817,60.2053
-79,119,297.6605,64.1285
-79,120,330.7955,68.0217
-79,121,292.3756,50.6353
-79,122,291.8985,68.2965
-79,123,286.0231,58.1587
-79,124,296.7812,58.4382
-79,125,301.7939,53.414
-79,126,289.0915,64.0287
-79,127,286.8115,64.2917
-79,128,285.5493,68.6617
-79,129,271.3801,68.2747
-79,130,272.1647,63.9267
-79,131,267.2264,60.305
-79,132,261.3501,68.4263
-79,133,268.2462,67.3008
-79,134,276.5579,68.4076
-79,135,281.2132,66.9286
-79,136,288.5507,68.1872
-79,137,274.0222,67.0757
-79,138,280.6606,67.8119
-79,139,291.9987,68.3391
-79,140,288.1905,69.96
-79,141,295.4308,70.8341
-79,142,284.082,68.9827
-79,143,291.6806,70.9924
-79,144,280.8271,65.5611
-79,145,282.8449,69.567
-79,146,313.755,68.042
-79,147,280.6118,66.495
-79,148,259.3869,60.0268
-79,149,258.6594,59.213
-79,150,252.0771,56.1108
-79,151,266.4796,57.9811
-79,152,267.783,62.0808
-79,153,259.8019,60.2768
-79,154,266.244,59.3785
-79,155,302.0849,57.8397
-79,156,265.5424,60.7373
-79,157,266.2494,59.1927
-79,158,268.3298,63.7336
-79,159,265.7628,60.9607
-79,160,260.6529,56.4371
-79,161,265.3777,59.9575
-79,162,257.9677,49.5327
-79,163,249.4221,53.1146
-79,164,253.4436,56.0088
-79,165,260.1214,62.4673
-79,166,256.5937,62.7101
-79,167,266.8008,61.9942
-79,168,271.7871,62.1647
-79,169,276.3748,66.192
-79,170,253.4922,66.3686
-79,171,252.3189,67.0102
-79,172,257.5883,66.4769
-79,173,259.8033,66.1885
-79,174,278.379,57.2098
-79,175,269.9817,64.9817
-79,176,275.3134,67.7317
-79,177,270.8191,57.1703
-79,178,268.2345,65.0086
-79,179,264.6127,65.1797
-79,180,270.6172,64.2461
-78,-180,271.8531,62.5268
-78,-179,268.427,62.3161
-78,-178,272.6515,65.1235
-78,-177,277.7055,63.8377
-78,-176,295.7045,63.7659
-78,-175,261.2628,67.011
-78,-174,257.3603,62.6707
-78,-173,263.2496,61.1809
-78,-172,262.3639,63.5782
-78,-171,260.4369,64.9105
-78,-170,255.123,63.4346
-78,-169,256.5493,61.0746
-78,-168,254.0567,64.3201
-78,-167,258.6696,54.6491
-78,-166,290.161,67.6014
-78,-165,299.3617,68.1706
-78,-164,308.0346,58.9345
-78,-163,304.864,62.5266
-78,-162,304.2025,61.0984
-78,-161,292.5836,55.6043
-78,-160,275.475,53.1201
-78,-159,275.2323,65.0037
-78,-158,279.3204,64.2553
-78,-157,274.8489,47.8226
-78,-156,275.5208,61.3083
-78,-155,262.4925,62.795
-78,-154,267.7501,67.5454
-78,-153,261.4678,66.3786
-78,-152,263.392,66.3571
-78,-151,261.7169,64.3711
-78,-150,263.2776,64.1228
-78,-149,275.1859,67.0028
-78,-148,272.434,64.6173
-78,-147,287.5222,63.4971
-78,-146,276.9674,59.2944
-78,-145,276.0924,61.8634
-78,-144,274.8126,66.2696
-78,-143,290.7505,65.9642
-78,-142,279.4814,67.2846
-78,-141,278.35,64.2642
-78,-140,295.1344,57.2802
-78,-139,293.4013,50.5294
-78,-138,294.6423,57.0114
-78,-137,303.8806,63.0931
-78,-136,300.6579,64.4245
-78,-135,300.3275,65.3544
-78,-134,298.4136,64.3919
-78,-133,312.7526,52.6222
-78,-132,308.1684,57.1799
-78,-131,297.4703,61.5324
-78,-130,299.8882,67.9512
-78,-129,294.75,69.6716
-78,-128,275.9052,66.7946
-78,-127,275.2217,62.5188
-78,-126,273.7379,65.7201
-78,-125,280.2825,62.7893
-78,-124,279.951,63.8494
-78,-123,284.9684,54.1067
-78,-122,326.2264,59.9688
-78,-121,270.5869,62.1998
-78,-120,275.9244,59.0573
-78,-119,284.58,51.0941
-78,-118,289.3539,55.1504
-78,-117,277.381,59.5373
-78,-116,270.1931,62.8281
-78,-115,266.3432,63.4485
-78,-114,274.9504,49.043
-78,-113,290.324,62.9839
-78,-112,283.0849,69.484
-78,-111,302.2675,53.5243
-78,-110,294.2641,70.1951
-78,-109,287.8172,70.6781
-78,-108,282.1339,69.2108
-78,-107,288.5083,71.4447
-78,-106,295.5722,71.9473
-78,-105,289.1633,67.7058
-78,-104,301.1519,67.416
-78,-103,316.2267,62.5972
-78,-102,270.1052,53.5476
-78,-101,271.5371,62.7395
-78,-100,278.7037,54.6645
-78,-99,280.2307,50.5253
-78,-98,279.4035,64.0882
-78,-97,271.906,51.8738
-78,-96,269.9107,41.6436
-78,-95,300.5836,45.0771
-78,-94,230.8542,44.9654
-78,-93,238.5213,43.3538
-78,-92,259.6385,48.8234
-78,-91,277.3814,52.2264
-78,-90,244.9154,42.8935
-78,-89,245.7268,45.2286
-78,-88,242.3173,40.1917
-78,-87,259.5394,47.8172
-78,-86,253.3542,44.4312
-78,-85,253.9567,44.3673
-78,-84,269.7581,45.0935
-78,-83,250.8471,49.2624
-78,-82,248.6579,53.3017
-78,-81,250.3763,52.8291
-78,-80,256.5406,53.245
-78,-79,246.5264,49.0723
-78,-78,252.05,59.8664
-78,-77,259.181,62.515
-78,-76,276.6969,64.0937
-78,-75,268.0002,60.9389
-78,-74,283.4644,64.1336
-78,-73,281.657,68.0175
-78,-72,276.1294,65.8125
-78,-71,277.2542,63.8789
-78,-70,289.9021,55.9396
-78,-69,291.2871,55.0962
-78,-68,295.1599,50.233
-78,-67,308.894,54.3784
-78,-66,293.8682,61.6939
-78,-65,282.0892,64.2552
-78,-64,287.0058,64.8843
-78,-63,287.3572,57.0924
-78,-62,301.6864,61.3676
-78,-61,297.7803,51.2416
-78,-60,293.6785,57.9668
-78,-59,296.4757,59.2155
-78,-58,293.9183,67.7581
-78,-57,278.4353,50.6043
-78,-56,260.3432,65.5963
-78,-55,270.8034,67.5043
-78,-54,263.6151,61.7632
-78,-53,264.1801,68.3661
-78,-52,265.9405,68.2251
-78,-51,269.636,58.5489
-78,-50,265.9369,60.1645
-78,-49,275.3795,53.2828
-78,-48,236.8731,43.1927
-78,-47,221.276,43.0903
-78,-46,275.3081,42.0649
-78,-45,316.3282,47.4618
-78,-44,304.608,50.5171
-78,-43,294.0757,43.2056
-78,-42,294.8163,49.5539
-78,-41,257.79,50.3856
-78,-40,273.8871,42.2757
-78,-39,295.0702,45.1487
-78,-38,286.6873,41.6732
-78,-37,300.6497,44.7434
-78,-36,287.7184,41.9631
-78,-35,291.1565,57.389
-78,-34,282.5547,59.2683
-78,-33,262.1341,55.3436
-78,-32,265.6924,62.6133
-78,-31,276.5847,55.8838
-78,-30,278.6402,58.7002
-78,-29,255.2218,58.8618
-78,-28,266.7501,61.6122
-78,-27,274.0969,55.5484
-78,-26,270.1395,66.4864
-78,-25,264.8101,61.8579
-78,-24,275.6341,63.5974
-78,-23,287.0851,60.695
-78,-22,260.2696,60.5557
-78,-21,269.4934,64.6198
-78,-20,278.9848,68.0228
-78,-19,283.0092,68.08
-78,-18,273.8583,66.5693
-78,-17,280.3491,53.6459
-78,-16,281.8314,55.2555
-78,-15,307.2067,65.6417
-78,-14,301.2757,61.8156
-78,-13,277.0021,62.3572
-78,-12,267.8977,57.2456
-78,-11,282.7098,61.7742
-78,-10,291.8141,69.4647
-78,-9,289.9905,66.8428
-78,-8,303.7097,70.5995
-78,-7,263.77,66.8963
-78,-6,285.7403,65.9196
-78,-5,272.1109,54.8429
-78,-4,279.2787,52.591
-78,-3,281.7246,56.4926
-78,-2,255.634,54.0813
-78,-1,264.1427,61.3947
-78,0,272.1478,67.3522
-78,1,260.8734,61.7763
-78,2,263.8335,58.6146
-78,3,273.5821,69.7676
-78,4,273.4846,66.5553
-78,5,284.2882,60.7158
-78,6,277.7025,54.0404
-78,7,265.1978,50.3203
-78,8,285.6755,60.1049
-78,9,287.6787,65.349
-78,10,288.2211,53.0715
-78,11,284.148,57.5756
-78,12,295.8471,53.9765
-78,13,283.5939,64.3996
-78,14,301.985,51.8079
-78,15,294.3719,56.2856
-78,16,295.8948,58.8617
-78,17,291.4984,54.9238
-78,18,284.3892,46.1657
-78,19,260.4045,56.0655
-78,20,269.1289,63.6738
-78,21,304.3266,65.6506
-78,22,290.6301,67.2952
-78,23,301.3301,63.1828
-78,24,314.3579,59.1551
-78,25,305.2516,60.9778
-78,26,307.7946,67.1036
-78,27,299.327,65.5696
-78,28,298.7417,65.6257
-78,29,319.9236,55.5465
-78,30,267.9339,61.5804
-78,31,278.327,59.2213
-78,32,258.6417,56.5425
-78,33,255.4981,60.1292
-78,34,265.0294,63.9352
-78,35,276.7144,63.731
-78,36,303.3997,63.2023
-78,37,293.8759,61.4637
-78,38,265.9507,66.4868
-78,39,263.0096,66.0733
-78,40,270.4894,66.4103
-78,41,280.2998,65.0614
-78,42,278.3438,64.1449
-78,43,274.339,69.2764
-78,44,277.7237,65.0709
-78,45,295.0036,63.6278
-78,46,287.7801,55.3165
-78,47,306.8867,59.0427
-78,48,274.7778,70.1921
-78,49,286.6759,68.1844
-78,50,288.8411,65.5966
-78,51,275.2471,60.2608
-78,52,275.0336,55.4861
-78,53,263.3419,62.5175
-78,54,254.7941,60.2926
-78,55,262.5941,57.9803
-78,56,254.6492,58.1289
-78,57,258.7263,65.3772
-78,58,260.371,61.6573
-78,59,263.3213,61.7586
-78,60,290.7535,64.6012
-78,61,267.4003,60.7741
-78,62,256.6045,58.2422
-78,63,250.8955,61.3124
-78,64,252.6896,63.7217
-78,65,254.1245,59.1626
-78,66,269.9535,63.2971
-78,67,265.1798,55.8715
-78,68,284.2841,63.7858
-78,69,271.7379,62.9198
-78,70,275.2537,63.4009
-78,71,272.3916,55.3179
-78,72,269.9225,49.3085
-78,73,259.347,61.4723
-78,74,271.961,61.5928
-78,75,254.0825,55.4498
-78,76,262.0841,62.7505
-78,77,270.4085,62.7122
-78,78,251.9909,53.0353
-78,79,256.1989,59.3589
-78,80,256.2794,50.3258
-78,81,273.2162,70.4478
-78,82,282.087,67.2658
-78,83,283.3818,70.0954
-78,84,283.1427,71.3074
-78,85,296.1158,74.0541
-78,86,300.4528,64.5465
-78,87,313.006,73.6652
-78,88,322.5739,70.1151
-78,89,302.1057,70.9546
-78,90,301.8473,66.4848
-78,91,302.9807,66.7475
-78,92,290.5375,64.3864
-78,93,284.8323,47.4374
-78,94,276.0764,57.7892
-78,95,243.3816,55.9316
-78,96,247.4303,57.1147
-78,97,249.0953,58.6469
-78,98,252.7287,54.5614
-78,99,237.4455,46.6588
-78,100,255.3106,53.7185
-78,101,248.6581,57.0238
-78,102,249.8428,57.8983
-78,103,243.6153,59.366
-78,104,247.6919,60.7895
-78,105,250.6414,61.9375
-78,106,265.9373,60.7595
-78,107,266.4409,46.6364
-78,108,260.963,51.7271
-78,109,263.1491,43.4453
-78,110,269.9198,41.9427
-78,111,274.9589,41.7432
-78,112,268.1485,47.0891
-78,113,279.3343,49.2624
-78,114,294.6489,54.3583
-78,115,281.7909,68.7623
-78,116,297.5807,62.9894
-78,117,290.4695,63.9947
-78,118,286.0786,67.112
-78,119,277.5901,68.6418
-78,120,263.9805,66.6406
-78,121,289.863,68.4587
-78,122,259.018,65.8393
-78,123,257.9814,68.0288
-78,124,260.2312,67.9044
-78,125,264.232,69.0224
-78,126,260.3426,68.3642
-78,127,260.9303,68.3898
-78,128,269.0921,69.3937
-78,129,259.3539,69.5302
-78,130,258.4533,67.2527
-78,131,259.026,68.5114
-78,132,259.3704,67.7091
-78,133,257.2733,66.2549
-78,134,282.3438,68.4782
-78,135,258.9979,67.0653
-78,136,259.0864,67.5346
-78,137,262.7365,68.5921
-78,138,260.2686,68.4591
-78,139,263.706,68.6757
-78,140,261.6872,56.2907
-78,141,259.989,68.2196
-78,142,260.0087,67.2278
-78,143,260.9272,67.5323
-78,144,267.76,69.305
-78,145,270.0482,65.4593
-78,146,277.066,63.9481
-78,147,303.1419,67.6905
-78,148,292.3585,63.2701
-78,149,312.2685,63.3937
-78,150,279.6304,65.1388
-78,151,264.9851,61.9054
-78,152,264.8827,58.54
-78,153,262.1326,61.5442
-78,154,272.1856,66.3484
-78,155,302.6846,64.1397
-78,156,298.638,60.6603
-78,157,278.8996,68.0123
-78,158,266.8131,64.4012
-78,159,277.8416,63.7166
-78,160,276.0629,65.1782
-78,161,286.7574,66.7942
-78,162,294.7067,63.7781
-78,163,290.7843,67.3992
-78,164,290.1423,62.7509
-78,165,289.489,66.8173
-78,166,296.5831,65.3816
-78,167,275.8161,67.4119
-78,168,292.2672,66.586
-78,169,291.7701,67.6789
-78,170,290.7546,66.4105
-78,171,273.468,67.3536
-78,172,286.0375,68.4236
